bsr_state_id,bsr_state_name,tsr_state_id,tsr_state_name,issue
852,STATE_852,375,STATE_375,manpower distributed: 5824712 -> 1545332 (ratio=0.265)
852,STATE_852,375,STATE_375,resources distributed from TSR2 state 375 ratio=0.265
852,STATE_852,375,STATE_375,TSR state 375 overlaid onto BSR state 852
852,STATE_852,375,STATE_375,victory_points province 10337 not in BSR state 852
852,STATE_852,375,STATE_375,victory_points province 3960 not in BSR state 852
852,STATE_852,375,STATE_375,"province building 10337 not in BSR state 852, needs province remap"
853,STATE_853,379,STATE_379,manpower distributed: 91057 -> 26016 (ratio=0.286)
853,STATE_853,379,STATE_379,resources distributed from TSR2 state 379 ratio=0.286
853,STATE_853,379,STATE_379,TSR state 379 overlaid onto BSR state 853
853,STATE_853,379,STATE_379,victory_points province 4799 not in BSR state 853
854,STATE_854,378,STATE_378,manpower distributed: 5677248 -> 2091618 (ratio=0.368)
854,STATE_854,378,STATE_378,resources distributed from TSR2 state 378 ratio=0.368
854,STATE_854,378,STATE_378,TSR state 378 overlaid onto BSR state 854
854,STATE_854,378,STATE_378,victory_points province 9814 not in BSR state 854
854,STATE_854,378,STATE_378,victory_points province 1562 not in BSR state 854
854,STATE_854,378,STATE_378,victory_points province 9671 not in BSR state 854
854,STATE_854,378,STATE_378,"province building 1562 not in BSR state 854, needs province remap"
854,STATE_854,378,STATE_378,"province building 9671 not in BSR state 854, needs province remap"
854,STATE_854,378,STATE_378,"province building 9814 not in BSR state 854, needs province remap"
855,STATE_855,378,STATE_378,manpower distributed: 5677248 -> 398403 (ratio=0.070)
855,STATE_855,378,STATE_378,resources distributed from TSR2 state 378 ratio=0.070
855,STATE_855,378,STATE_378,TSR state 378 overlaid onto BSR state 855
855,STATE_855,378,STATE_378,victory_points province 9814 not in BSR state 855
855,STATE_855,378,STATE_378,victory_points province 1562 not in BSR state 855
855,STATE_855,378,STATE_378,victory_points province 9671 not in BSR state 855
855,STATE_855,378,STATE_378,victory_points province 9713 not in BSR state 855
855,STATE_855,378,STATE_378,"province building 1562 not in BSR state 855, needs province remap"
855,STATE_855,378,STATE_378,"province building 9671 not in BSR state 855, needs province remap"
855,STATE_855,378,STATE_378,"province building 9814 not in BSR state 855, needs province remap"
855,STATE_855,378,STATE_378,"province building 610 not in BSR state 855, needs province remap"
856,STATE_856,393,STATE_393,manpower distributed: 4842323 -> 864701 (ratio=0.179)
856,STATE_856,393,STATE_393,resources distributed from TSR2 state 393 ratio=0.179
856,STATE_856,393,STATE_393,TSR state 393 overlaid onto BSR state 856
856,STATE_856,393,STATE_393,victory_points province 6710 not in BSR state 856
857,STATE_857,391,STATE_391,manpower distributed: 2563952 -> 769186 (ratio=0.300)
857,STATE_857,391,STATE_391,resources distributed from TSR2 state 391 ratio=0.300
857,STATE_857,391,STATE_391,TSR state 391 overlaid onto BSR state 857
857,STATE_857,391,STATE_391,victory_points province 1866 not in BSR state 857
858,STATE_858,371,STATE_371,manpower distributed: 2101592 -> 750569 (ratio=0.357)
858,STATE_858,371,STATE_371,resources distributed from TSR2 state 371 ratio=0.357
858,STATE_858,371,STATE_371,TSR state 371 overlaid onto BSR state 858
858,STATE_858,371,STATE_371,victory_points province 7552 not in BSR state 858
858,STATE_858,371,STATE_371,"province building 7552 not in BSR state 858, needs province remap"
859,STATE_859,388,STATE_388,manpower distributed: 537605 -> 70122 (ratio=0.130)
859,STATE_859,388,STATE_388,resources distributed from TSR2 state 388 ratio=0.130
859,STATE_859,388,STATE_388,TSR state 388 overlaid onto BSR state 859
859,STATE_859,388,STATE_388,victory_points province 4860 not in BSR state 859
860,STATE_860,,,new BSR state retained without TSR overlay
861,STATE_861,,,new BSR state retained without TSR overlay
862,STATE_862,933,STATE_933,TSR state 933 overlaid onto BSR state 862
863,STATE_863,88,STATE_88,manpower distributed: 3692800 -> 263771 (ratio=0.071)
863,STATE_863,88,STATE_88,resources distributed from TSR2 state 88 ratio=0.071
863,STATE_863,88,STATE_88,TSR state 88 overlaid onto BSR state 863
863,STATE_863,88,STATE_88,victory_points province 9427 not in BSR state 863
863,STATE_863,88,STATE_88,victory_points province 442 not in BSR state 863
863,STATE_863,88,STATE_88,victory_points province 9494 not in BSR state 863
864,STATE_864,305,STATE_305,manpower distributed: 2000000 -> 500000 (ratio=0.250)
864,STATE_864,305,STATE_305,resources distributed from TSR2 state 305 ratio=0.250
864,STATE_864,305,STATE_305,TSR state 305 overlaid onto BSR state 864
864,STATE_864,305,STATE_305,victory_points province 12798 not in BSR state 864
864,STATE_864,305,STATE_305,victory_points province 8252 not in BSR state 864
864,STATE_864,305,STATE_305,victory_points province 5120 not in BSR state 864
864,STATE_864,305,STATE_305,"province building 8252 not in BSR state 864, needs province remap"
865,STATE_865,807,STATE_807,manpower distributed: 713370 -> 89171 (ratio=0.125)
865,STATE_865,807,STATE_807,TSR state 807 overlaid onto BSR state 865
865,STATE_865,807,STATE_807,victory_points province 9263 not in BSR state 865
865,STATE_865,807,STATE_807,victory_points province 3295 not in BSR state 865
865,STATE_865,807,STATE_807,victory_points province 279 not in BSR state 865
865,STATE_865,807,STATE_807,"province building 9263 not in BSR state 865, needs province remap"
866,STATE_866,736,Name was Istria before the Pola (Istria) split and merge with Fiume,manpower distributed: 1038159 -> 692106 (ratio=0.667)
866,STATE_866,736,Name was Istria before the Pola (Istria) split and merge with Fiume,TSR state 736 overlaid onto BSR state 866
866,STATE_866,736,Name was Istria before the Pola (Istria) split and merge with Fiume,victory_points province 6626 not in BSR state 866
866,STATE_866,736,Name was Istria before the Pola (Istria) split and merge with Fiume,"province building 6626 not in BSR state 866, needs province remap"
867,STATE_867,850,Trentino,TSR state 850 overlaid onto BSR state 867
867,STATE_867,850,Trentino,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
868,STATE_868,45,STATE_45,manpower distributed: 838621 -> 167724 (ratio=0.200)
868,STATE_868,45,STATE_45,TSR state 45 overlaid onto BSR state 868
868,STATE_868,45,STATE_45,victory_points province 619 not in BSR state 868
869,STATE_869,109,Croatia,manpower distributed: 2224400 -> 202218 (ratio=0.091)
869,STATE_869,109,Croatia,resources distributed from TSR2 state 109 ratio=0.091
869,STATE_869,109,Croatia,TSR state 109 overlaid onto BSR state 869
869,STATE_869,109,Croatia,victory_points province 11581 not in BSR state 869
870,STATE_870,803,STATE_803,manpower distributed: 210000 -> 140000 (ratio=0.667)
870,STATE_870,803,STATE_803,TSR state 803 overlaid onto BSR state 870
871,STATE_871,970,STATE_970,manpower distributed: 343550 -> 229033 (ratio=0.667)
871,STATE_871,970,STATE_970,resources distributed from TSR2 state 970 ratio=0.667
871,STATE_871,970,STATE_970,TSR state 970 overlaid onto BSR state 871
872,STATE_872,108,STATE_108,manpower distributed: 707000 -> 141400 (ratio=0.200)
872,STATE_872,108,STATE_108,resources distributed from TSR2 state 108 ratio=0.200
872,STATE_872,108,STATE_108,TSR state 108 overlaid onto BSR state 872
872,STATE_872,108,STATE_108,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
873,STATE_873,,,new BSR state retained without TSR overlay
874,STATE_874,,,new BSR state retained without TSR overlay
875,STATE_875,,,new BSR state retained without TSR overlay
876,STATE_876,,,new BSR state retained without TSR overlay
877,STATE_877,799,STATE_799,TSR state 799 overlaid onto BSR state 877
878,STATE_878,108,STATE_108,manpower distributed: 707000 -> 70700 (ratio=0.100)
878,STATE_878,108,STATE_108,resources distributed from TSR2 state 108 ratio=0.100
878,STATE_878,108,STATE_108,TSR state 108 overlaid onto BSR state 878
878,STATE_878,108,STATE_108,victory_points province 9602 not in BSR state 878
878,STATE_878,108,STATE_108,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
879,STATE_879,814,STATE_814,manpower distributed: 219740 -> 164805 (ratio=0.750)
879,STATE_879,814,STATE_814,TSR state 814 overlaid onto BSR state 879
879,STATE_879,814,STATE_814,victory_points province 11312 not in BSR state 879
880,STATE_880,810,STATE_810,manpower distributed: 600250 -> 400167 (ratio=0.667)
880,STATE_880,810,STATE_810,TSR state 810 overlaid onto BSR state 880
880,STATE_880,810,STATE_810,victory_points province 6222 not in BSR state 880
880,STATE_880,810,STATE_810,victory_points province 3255 not in BSR state 880
881,STATE_881,809,STATE_809,manpower distributed: 215500 -> 107750 (ratio=0.500)
881,STATE_881,809,STATE_809,TSR state 809 overlaid onto BSR state 881
881,STATE_881,809,STATE_809,victory_points province 310 not in BSR state 881
881,STATE_881,809,STATE_809,victory_points province 222 not in BSR state 881
882,STATE_882,811,STATE_811,TSR state 811 overlaid onto BSR state 882
883,STATE_883,,,new BSR state retained without TSR overlay
884,STATE_884,,,new BSR state retained without TSR overlay
885,STATE_885,1095,STATE_1095,manpower distributed: 325000 -> 59091 (ratio=0.182)
885,STATE_885,1095,STATE_1095,TSR state 1095 overlaid onto BSR state 885
886,STATE_886,972,STATE_972,manpower distributed: 353750 -> 141500 (ratio=0.400)
886,STATE_886,972,STATE_972,resources distributed from TSR2 state 972 ratio=0.400
886,STATE_886,972,STATE_972,TSR state 972 overlaid onto BSR state 886
886,STATE_886,972,STATE_972,victory_points province 557 not in BSR state 886
887,STATE_887,69,STATE_69,manpower distributed: 2476250 -> 825417 (ratio=0.333)
887,STATE_887,69,STATE_69,resources distributed from TSR2 state 69 ratio=0.333
887,STATE_887,69,STATE_69,TSR state 69 overlaid onto BSR state 887
887,STATE_887,69,STATE_69,victory_points province 3585 not in BSR state 887
887,STATE_887,69,STATE_69,victory_points province 11432 not in BSR state 887
887,STATE_887,69,STATE_69,"province building 424 not in BSR state 887, needs province remap"
887,STATE_887,69,STATE_69,"province building 3585 not in BSR state 887, needs province remap"
887,STATE_887,69,STATE_69,"province building 6470 not in BSR state 887, needs province remap"
887,STATE_887,69,STATE_69,"province building 9555 not in BSR state 887, needs province remap"
887,STATE_887,69,STATE_69,"province building 11432 not in BSR state 887, needs province remap"
888,STATE_888,972,STATE_972,manpower distributed: 353750 -> 212250 (ratio=0.600)
888,STATE_888,972,STATE_972,resources distributed from TSR2 state 972 ratio=0.600
888,STATE_888,972,STATE_972,TSR state 972 overlaid onto BSR state 888
888,STATE_888,972,STATE_972,"province building 5283 not in BSR state 888, needs province remap"
889,STATE_889,70,STATE_70,manpower distributed: 1230500 -> 175786 (ratio=0.143)
889,STATE_889,70,STATE_70,resources distributed from TSR2 state 70 ratio=0.143
889,STATE_889,70,STATE_70,TSR state 70 overlaid onto BSR state 889
889,STATE_889,70,STATE_70,victory_points province 9692 not in BSR state 889
889,STATE_889,70,STATE_70,victory_points province 11539 not in BSR state 889
889,STATE_889,70,STATE_70,victory_points province 541 not in BSR state 889
890,STATE_890,,,new BSR state retained without TSR overlay
891,STATE_891,,,new BSR state retained without TSR overlay
892,STATE_892,845,STATE_845,manpower distributed: 2067296 -> 826918 (ratio=0.400)
892,STATE_892,845,STATE_845,resources distributed from TSR2 state 845 ratio=0.400
892,STATE_892,845,STATE_845,TSR state 845 overlaid onto BSR state 892
892,STATE_892,845,STATE_845,victory_points province 9638 not in BSR state 892
892,STATE_892,845,STATE_845,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
893,STATE_893,846,STATE_846,resources distributed from TSR2 state 846 ratio=1.000
893,STATE_893,846,STATE_846,TSR state 846 overlaid onto BSR state 893
893,STATE_893,846,STATE_846,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
894,STATE_894,151,STATE_151,manpower distributed: 598920 -> 239568 (ratio=0.400)
894,STATE_894,151,STATE_151,resources distributed from TSR2 state 151 ratio=0.400
894,STATE_894,151,STATE_151,TSR state 151 overlaid onto BSR state 894
894,STATE_894,151,STATE_151,victory_points province 658 not in BSR state 894
895,STATE_895,,,new BSR state retained without TSR overlay
896,STATE_896,772,Middle Congo (Brazzaville),manpower distributed: 746415 -> 149283 (ratio=0.200)
896,STATE_896,772,Middle Congo (Brazzaville),resources distributed from TSR2 state 772 ratio=0.200
896,STATE_896,772,Middle Congo (Brazzaville),TSR state 772 overlaid onto BSR state 896
896,STATE_896,772,Middle Congo (Brazzaville),victory_points province 8193 not in BSR state 896
896,STATE_896,772,Middle Congo (Brazzaville),victory_points province 12975 not in BSR state 896
896,STATE_896,772,Middle Congo (Brazzaville),"province building 12975 not in BSR state 896, needs province remap"
897,STATE_897,914,STATE_914,TSR state 914 overlaid onto BSR state 897
898,STATE_898,774,STATE_774,manpower distributed: 1442456 -> 120205 (ratio=0.083)
898,STATE_898,774,STATE_774,TSR state 774 overlaid onto BSR state 898
898,STATE_898,774,STATE_774,victory_points province 2081 not in BSR state 898
899,STATE_899,660,STATE_660,manpower distributed: 1136921 -> 142115 (ratio=0.125)
899,STATE_899,660,STATE_660,resources distributed from TSR2 state 660 ratio=0.125
899,STATE_899,660,STATE_660,TSR state 660 overlaid onto BSR state 899
899,STATE_899,660,STATE_660,victory_points province 12830 not in BSR state 899
900,STATE_900,,,new BSR state retained without TSR overlay
901,STATE_901,900,STATE_900,manpower distributed: 1163674 -> 232735 (ratio=0.200)
901,STATE_901,900,STATE_900,resources distributed from TSR2 state 900 ratio=0.200
901,STATE_901,900,STATE_900,TSR state 900 overlaid onto BSR state 901
901,STATE_901,900,STATE_900,victory_points province 8034 not in BSR state 901
902,STATE_902,,,new BSR state retained without TSR overlay
903,STATE_903,1031,STATE_1031,manpower distributed: 3761368 -> 1128410 (ratio=0.300)
903,STATE_903,1031,STATE_1031,TSR state 1031 overlaid onto BSR state 903
903,STATE_903,1031,STATE_1031,victory_points province 10115 not in BSR state 903
903,STATE_903,1031,STATE_1031,victory_points province 11977 not in BSR state 903
903,STATE_903,1031,STATE_1031,victory_points province 4126 not in BSR state 903
903,STATE_903,1031,STATE_1031,victory_points province 10110 not in BSR state 903
903,STATE_903,1031,STATE_1031,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
904,STATE_904,1031,STATE_1031,manpower distributed: 3761368 -> 1880684 (ratio=0.500)
904,STATE_904,1031,STATE_1031,TSR state 1031 overlaid onto BSR state 904
904,STATE_904,1031,STATE_1031,victory_points province 10115 not in BSR state 904
904,STATE_904,1031,STATE_1031,"province building 7175 not in BSR state 904, needs province remap"
905,STATE_905,1030,STATE_1030,TSR state 1030 overlaid onto BSR state 905
905,STATE_905,1030,STATE_1030,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
906,STATE_906,1029,STATE_1029,manpower distributed: 1328410 -> 664205 (ratio=0.500)
906,STATE_906,1029,STATE_1029,resources distributed from TSR2 state 1029 ratio=0.500
906,STATE_906,1029,STATE_1029,TSR state 1029 overlaid onto BSR state 906
907,STATE_907,1029,STATE_1029,manpower distributed: 1328410 -> 332102 (ratio=0.250)
907,STATE_907,1029,STATE_1029,resources distributed from TSR2 state 1029 ratio=0.250
907,STATE_907,1029,STATE_1029,TSR state 1029 overlaid onto BSR state 907
907,STATE_907,1029,STATE_1029,victory_points province 1148 not in BSR state 907
907,STATE_907,1029,STATE_1029,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
908,STATE_908,527,STATE_527,manpower distributed: 4516134 -> 950765 (ratio=0.211)
908,STATE_908,527,STATE_527,resources distributed from TSR2 state 527 ratio=0.211
908,STATE_908,527,STATE_527,TSR state 527 overlaid onto BSR state 908
908,STATE_908,527,STATE_527,victory_points province 4052 not in BSR state 908
908,STATE_908,527,STATE_527,victory_points province 11835 not in BSR state 908
908,STATE_908,527,STATE_527,victory_points province 1003 not in BSR state 908
908,STATE_908,527,STATE_527,"province building 1003 not in BSR state 908, needs province remap"
909,STATE_909,1028,STATE_1028,manpower distributed: 2258066 -> 1580646 (ratio=0.700)
909,STATE_909,1028,STATE_1028,resources distributed from TSR2 state 1028 ratio=0.700
909,STATE_909,1028,STATE_1028,TSR state 1028 overlaid onto BSR state 909
910,STATE_910,,,new BSR state retained without TSR overlay
911,STATE_911,1031,STATE_1031,manpower distributed: 3761368 -> 376137 (ratio=0.100)
911,STATE_911,1031,STATE_1031,TSR state 1031 overlaid onto BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 10115 not in BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 11977 not in BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 4126 not in BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 10110 not in BSR state 911
911,STATE_911,1031,STATE_1031,"province building 7175 not in BSR state 911, needs province remap"
912,STATE_912,964,STATE_964,manpower distributed: 13541 -> 3385 (ratio=0.250)
912,STATE_912,964,STATE_964,TSR state 964 overlaid onto BSR state 912
913,STATE_913,963,STATE_963,manpower distributed: 7683 -> 3842 (ratio=0.500)
913,STATE_913,963,STATE_963,TSR state 963 overlaid onto BSR state 913
914,STATE_914,280,STATE_280,manpower distributed: 120000 -> 15000 (ratio=0.125)
914,STATE_914,280,STATE_280,TSR state 280 overlaid onto BSR state 914
914,STATE_914,280,STATE_280,victory_points province 2111 not in BSR state 914
915,STATE_915,951,STATE_951,manpower distributed: 340000 -> 85000 (ratio=0.250)
915,STATE_915,951,STATE_951,resources distributed from TSR2 state 951 ratio=0.250
915,STATE_915,951,STATE_951,TSR state 951 overlaid onto BSR state 915
915,STATE_915,951,STATE_951,victory_points province 8217 not in BSR state 915
916,STATE_916,506,Antofagasta,manpower distributed: 423605 -> 141202 (ratio=0.333)
916,STATE_916,506,Antofagasta,resources distributed from TSR2 state 506 ratio=0.333
916,STATE_916,506,Antofagasta,TSR state 506 overlaid onto BSR state 916
916,STATE_916,506,Antofagasta,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
917,STATE_917,304,STATE_304,manpower distributed: 467459 -> 280475 (ratio=0.600)
917,STATE_917,304,STATE_304,resources distributed from TSR2 state 304 ratio=0.600
917,STATE_917,304,STATE_304,TSR state 304 overlaid onto BSR state 917
917,STATE_917,304,STATE_304,victory_points province 7630 not in BSR state 917
917,STATE_917,304,STATE_304,"province building 7630 not in BSR state 917, needs province remap"
918,STATE_918,979,STATE_979,TSR state 979 overlaid onto BSR state 918
918,STATE_918,979,STATE_979,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
919,STATE_919,871,STATE_871,TSR state 871 overlaid onto BSR state 919
920,STATE_920,870,STATE_870,TSR state 870 overlaid onto BSR state 920
921,STATE_921,674,STATE_674,manpower distributed: 30000 -> 6923 (ratio=0.231)
921,STATE_921,674,STATE_674,TSR state 674 overlaid onto BSR state 921
921,STATE_921,674,STATE_674,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
922,STATE_922,285,STATE_285,manpower distributed: 2563100 -> 244105 (ratio=0.095)
922,STATE_922,285,STATE_285,resources distributed from TSR2 state 285 ratio=0.095
922,STATE_922,285,STATE_285,TSR state 285 overlaid onto BSR state 922
922,STATE_922,285,STATE_285,victory_points province 7859 not in BSR state 922
922,STATE_922,285,STATE_285,victory_points province 12406 not in BSR state 922
922,STATE_922,285,STATE_285,victory_points province 7520 not in BSR state 922
922,STATE_922,285,STATE_285,"province building 12406 not in BSR state 922, needs province remap"
922,STATE_922,285,STATE_285,"province building 7859 not in BSR state 922, needs province remap"
922,STATE_922,285,STATE_285,"province building 7520 not in BSR state 922, needs province remap"
923,STATE_923,873,STATE_873,manpower distributed: 10000 -> 8000 (ratio=0.800)
923,STATE_923,873,STATE_873,TSR state 873 overlaid onto BSR state 923
923,STATE_923,873,STATE_873,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
924,STATE_924,674,STATE_674,manpower distributed: 30000 -> 16154 (ratio=0.538)
924,STATE_924,674,STATE_674,TSR state 674 overlaid onto BSR state 924
925,STATE_925,78,STATE_78,manpower distributed: 2296800 -> 229680 (ratio=0.100)
925,STATE_925,78,STATE_78,TSR state 78 overlaid onto BSR state 925
925,STATE_925,78,STATE_78,victory_points province 3707 not in BSR state 925
926,STATE_926,202,STATE_202,manpower distributed: 2495352 -> 680551 (ratio=0.273)
926,STATE_926,202,STATE_202,resources distributed from TSR2 state 202 ratio=0.273
926,STATE_926,202,STATE_202,TSR state 202 overlaid onto BSR state 926
926,STATE_926,202,STATE_202,victory_points province 525 not in BSR state 926
927,STATE_927,,,new BSR state retained without TSR overlay
928,STATE_928,215,STATE_215,manpower distributed: 214858 -> 81298 (ratio=0.378)
928,STATE_928,215,STATE_215,resources distributed from TSR2 state 215 ratio=0.378
928,STATE_928,215,STATE_215,TSR state 215 overlaid onto BSR state 928
929,STATE_929,215,STATE_215,manpower distributed: 214858 -> 69684 (ratio=0.324)
929,STATE_929,215,STATE_215,resources distributed from TSR2 state 215 ratio=0.324
929,STATE_929,215,STATE_215,TSR state 215 overlaid onto BSR state 929
930,STATE_930,,,new BSR state retained without TSR overlay
931,STATE_931,232,Dagestan,manpower distributed: 1358292 -> 764039 (ratio=0.562)
931,STATE_931,232,Dagestan,resources distributed from TSR2 state 232 ratio=0.562
931,STATE_931,232,Dagestan,TSR state 232 overlaid onto BSR state 931
931,STATE_931,232,Dagestan,victory_points province 7624 not in BSR state 931
932,STATE_932,232,Dagestan,manpower distributed: 1358292 -> 169786 (ratio=0.125)
932,STATE_932,232,Dagestan,resources distributed from TSR2 state 232 ratio=0.125
932,STATE_932,232,Dagestan,TSR state 232 overlaid onto BSR state 932
932,STATE_932,232,Dagestan,victory_points province 6701 not in BSR state 932
933,STATE_933,95,STATE_95,manpower distributed: 1598900 -> 290709 (ratio=0.182)
933,STATE_933,95,STATE_95,TSR state 95 overlaid onto BSR state 933
933,STATE_933,95,STATE_95,victory_points province 9304 not in BSR state 933
934,STATE_934,102,STATE_102,manpower distributed: 811050 -> 324420 (ratio=0.400)
934,STATE_934,102,STATE_102,TSR state 102 overlaid onto BSR state 934
934,STATE_934,102,STATE_102,victory_points province 665 not in BSR state 934
935,STATE_935,102,STATE_102,manpower distributed: 811050 -> 162210 (ratio=0.200)
935,STATE_935,102,STATE_102,TSR state 102 overlaid onto BSR state 935
935,STATE_935,102,STATE_102,victory_points province 665 not in BSR state 935
936,STATE_936,1049,Prekmurje,TSR state 1049 overlaid onto BSR state 936
937,STATE_937,109,Croatia,manpower distributed: 2224400 -> 404436 (ratio=0.182)
937,STATE_937,109,Croatia,resources distributed from TSR2 state 109 ratio=0.182
937,STATE_937,109,Croatia,TSR state 109 overlaid onto BSR state 937
937,STATE_937,109,Croatia,victory_points province 11581 not in BSR state 937
938,STATE_938,940,STATE_940,TSR state 940 overlaid onto BSR state 938
939,STATE_939,103,Dalmatia,manpower distributed: 1431700 -> 650773 (ratio=0.455)
939,STATE_939,103,Dalmatia,TSR state 103 overlaid onto BSR state 939
939,STATE_939,103,Dalmatia,victory_points province 6889 not in BSR state 939
939,STATE_939,103,Dalmatia,victory_points province 3924 not in BSR state 939
939,STATE_939,103,Dalmatia,"province building 3924 not in BSR state 939, needs province remap"
939,STATE_939,103,Dalmatia,"province building 6889 not in BSR state 939, needs province remap"
940,STATE_940,105,STATE_105,manpower distributed: 895500 -> 179100 (ratio=0.200)
940,STATE_940,105,STATE_105,resources distributed from TSR2 state 105 ratio=0.200
940,STATE_940,105,STATE_105,TSR state 105 overlaid onto BSR state 940
940,STATE_940,105,STATE_105,victory_points province 9809 not in BSR state 940
940,STATE_940,105,STATE_105,"province building 9809 not in BSR state 940, needs province remap"
941,STATE_941,802,STATE_802,manpower distributed: 616000 -> 154000 (ratio=0.250)
941,STATE_941,802,STATE_802,resources distributed from TSR2 state 802 ratio=0.250
941,STATE_941,802,STATE_802,TSR state 802 overlaid onto BSR state 941
941,STATE_941,802,STATE_802,victory_points province 6940 not in BSR state 941
941,STATE_941,802,STATE_802,victory_points province 9849 not in BSR state 941
942,STATE_942,801,STATE_801,manpower distributed: 1218780 -> 1015650 (ratio=0.833)
942,STATE_942,801,STATE_801,TSR state 801 overlaid onto BSR state 942
942,STATE_942,801,STATE_801,victory_points province 9612 not in BSR state 942
943,STATE_943,211,STATE_211,manpower distributed: 1358394 -> 582169 (ratio=0.429)
943,STATE_943,211,STATE_211,TSR state 211 overlaid onto BSR state 943
943,STATE_943,211,STATE_211,victory_points province 9902 not in BSR state 943
943,STATE_943,211,STATE_211,victory_points province 6967 not in BSR state 943
943,STATE_943,211,STATE_211,victory_points province 9888 not in BSR state 943
943,STATE_943,211,STATE_211,"province building 9902 not in BSR state 943, needs province remap"
943,STATE_943,211,STATE_211,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
944,STATE_944,859,STATE_859,manpower distributed: 440000 -> 220000 (ratio=0.500)
944,STATE_944,859,STATE_859,resources distributed from TSR2 state 859 ratio=0.500
944,STATE_944,859,STATE_859,TSR state 859 overlaid onto BSR state 944
945,STATE_945,1010,STATE_1010,manpower distributed: 479801 -> 191920 (ratio=0.400)
945,STATE_945,1010,STATE_1010,resources distributed from TSR2 state 1010 ratio=0.400
945,STATE_945,1010,STATE_1010,TSR state 1010 overlaid onto BSR state 945
945,STATE_945,1010,STATE_1010,victory_points province 3795 not in BSR state 945
946,STATE_946,1011,STATE_1011,manpower distributed: 980164 -> 280047 (ratio=0.286)
946,STATE_946,1011,STATE_1011,resources distributed from TSR2 state 1011 ratio=0.286
946,STATE_946,1011,STATE_1011,TSR state 1011 overlaid onto BSR state 946
946,STATE_946,1011,STATE_1011,victory_points province 12726 not in BSR state 946
946,STATE_946,1011,STATE_1011,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
947,STATE_947,1051,STATE_1051,TSR state 1051 overlaid onto BSR state 947
948,STATE_948,,,new BSR state retained without TSR overlay
949,STATE_949,293,STATE_293,manpower distributed: 2489500 -> 995800 (ratio=0.400)
949,STATE_949,293,STATE_293,resources distributed from TSR2 state 293 ratio=0.400
949,STATE_949,293,STATE_293,TSR state 293 overlaid onto BSR state 949
949,STATE_949,293,STATE_293,victory_points province 10840 not in BSR state 949
949,STATE_949,293,STATE_293,"province building 10840 not in BSR state 949, needs province remap"
950,STATE_950,1055,STATE_1055,manpower distributed: 538927 -> 153979 (ratio=0.286)
950,STATE_950,1055,STATE_1055,resources distributed from TSR2 state 1055 ratio=0.286
950,STATE_950,1055,STATE_1055,TSR state 1055 overlaid onto BSR state 950
950,STATE_950,1055,STATE_1055,victory_points province 947 not in BSR state 950
951,STATE_951,345,STATE_345,manpower distributed: 411798 -> 137266 (ratio=0.333)
951,STATE_951,345,STATE_345,TSR state 345 overlaid onto BSR state 951
951,STATE_951,345,STATE_345,victory_points province 10056 not in BSR state 951
951,STATE_951,345,STATE_345,victory_points province 11810 not in BSR state 951
951,STATE_951,345,STATE_345,victory_points province 11746 not in BSR state 951
951,STATE_951,345,STATE_345,"province building 11746 not in BSR state 951, needs province remap"
951,STATE_951,345,STATE_345,merge owner/controller/cores copied from strongest overlap candidate; review political union manually
952,STATE_952,183,STATE_183,manpower distributed: 347959 -> 173980 (ratio=0.500)
952,STATE_952,183,STATE_183,resources distributed from TSR2 state 183 ratio=0.500
952,STATE_952,183,STATE_183,TSR state 183 overlaid onto BSR state 952
952,STATE_952,183,STATE_183,victory_points province 7193 not in BSR state 952
952,STATE_952,183,STATE_183,"province building 7193 not in BSR state 952, needs province remap"
953,STATE_953,49,Ankara,manpower distributed: 810284 -> 294649 (ratio=0.364)
953,STATE_953,49,Ankara,resources distributed from TSR2 state 49 ratio=0.364
953,STATE_953,49,Ankara,TSR state 49 overlaid onto BSR state 953
953,STATE_953,49,Ankara,victory_points province 11747 not in BSR state 953
953,STATE_953,49,Ankara,victory_points province 804 not in BSR state 953
954,STATE_954,343,Afyon,manpower distributed: 1298543 -> 826346 (ratio=0.636)
954,STATE_954,343,Afyon,resources distributed from TSR2 state 343 ratio=0.636
954,STATE_954,343,Afyon,TSR state 343 overlaid onto BSR state 954
954,STATE_954,343,Afyon,victory_points province 9878 not in BSR state 954
955,STATE_955,355,STATE_355,manpower distributed: 1151863 -> 511939 (ratio=0.444)
955,STATE_955,355,STATE_355,TSR state 355 overlaid onto BSR state 955
