bsr_state_id,bsr_state_name,tsr_state_id,tsr_state_name,issue
908,STATE_908,527,STATE_527,victory_points province 4052 not in BSR state 908
908,STATE_908,527,STATE_527,victory_points province 11835 not in BSR state 908
908,STATE_908,527,STATE_527,victory_points province 1003 not in BSR state 908
911,STATE_911,1031,STATE_1031,victory_points province 10115 not in BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 11977 not in BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 4126 not in BSR state 911
911,STATE_911,1031,STATE_1031,victory_points province 10110 not in BSR state 911
914,STATE_914,280,STATE_280,victory_points province 2111 not in BSR state 914
915,STATE_915,951,STATE_951,victory_points province 8217 not in BSR state 915
917,STATE_917,304,STATE_304,victory_points province 7630 not in BSR state 917
922,STATE_922,285,STATE_285,victory_points province 7859 not in BSR state 922
922,STATE_922,285,STATE_285,victory_points province 12406 not in BSR state 922
922,STATE_922,285,STATE_285,victory_points province 7520 not in BSR state 922
925,STATE_925,78,STATE_78,victory_points province 3707 not in BSR state 925
926,STATE_926,202,STATE_202,victory_points province 525 not in BSR state 926
931,STATE_931,232,Dagestan,victory_points province 7624 not in BSR state 931
932,STATE_932,232,Dagestan,victory_points province 6701 not in BSR state 932
933,STATE_933,95,STATE_95,victory_points province 9304 not in BSR state 933
934,STATE_934,102,STATE_102,victory_points province 665 not in BSR state 934
935,STATE_935,102,STATE_102,victory_points province 665 not in BSR state 935
937,STATE_937,109,Croatia,victory_points province 11581 not in BSR state 937
939,STATE_939,103,Dalmatia,victory_points province 6889 not in BSR state 939
939,STATE_939,103,Dalmatia,victory_points province 3924 not in BSR state 939
940,STATE_940,105,STATE_105,victory_points province 9809 not in BSR state 940
941,STATE_941,802,STATE_802,victory_points province 6940 not in BSR state 941
941,STATE_941,802,STATE_802,victory_points province 9849 not in BSR state 941
942,STATE_942,801,STATE_801,victory_points province 9612 not in BSR state 942
943,STATE_943,211,STATE_211,victory_points province 9902 not in BSR state 943
943,STATE_943,211,STATE_211,victory_points province 6967 not in BSR state 943
943,STATE_943,211,STATE_211,victory_points province 9888 not in BSR state 943
945,STATE_945,1010,STATE_1010,victory_points province 3795 not in BSR state 945
946,STATE_946,1011,STATE_1011,victory_points province 12726 not in BSR state 946
949,STATE_949,293,STATE_293,victory_points province 10840 not in BSR state 949
950,STATE_950,1055,STATE_1055,victory_points province 947 not in BSR state 950
951,STATE_951,345,STATE_345,victory_points province 10056 not in BSR state 951
951,STATE_951,345,STATE_345,victory_points province 11810 not in BSR state 951
951,STATE_951,345,STATE_345,victory_points province 11746 not in BSR state 951
952,STATE_952,183,STATE_183,victory_points province 7193 not in BSR state 952
953,STATE_953,49,Ankara,victory_points province 11747 not in BSR state 953
953,STATE_953,49,Ankara,victory_points province 804 not in BSR state 953
954,STATE_954,343,Afyon,victory_points province 9878 not in BSR state 954
955,STATE_955,355,STATE_355,victory_points province 11881 not in BSR state 955
956,STATE_956,798,STATE_798,victory_points province 919 not in BSR state 956
957,STATE_957,798,STATE_798,victory_points province 3862 not in BSR state 957
958,STATE_958,349,STATE_349,victory_points province 9777 not in BSR state 958
962,STATE_962,528,North Kyushu,victory_points province 1025 not in BSR state 962
962,STATE_962,528,North Kyushu,victory_points province 9950 not in BSR state 962
962,STATE_962,528,North Kyushu,victory_points province 7110 not in BSR state 962
962,STATE_962,528,North Kyushu,victory_points province 11925 not in BSR state 962
963,STATE_963,1019,South Tohoku,victory_points province 7169 not in BSR state 963
964,STATE_964,282,Kanto,victory_points province 1182 not in BSR state 964
964,STATE_964,282,Kanto,victory_points province 9998 not in BSR state 964
965,STATE_965,531,Kansai,victory_points province 7072 not in BSR state 965
965,STATE_965,531,Kansai,victory_points province 11960 not in BSR state 965
965,STATE_965,531,Kansai,victory_points province 1136 not in BSR state 965
966,STATE_966,1018,South Kyushu,victory_points province 4102 not in BSR state 966
966,STATE_966,1018,South Kyushu,victory_points province 1020 not in BSR state 966
967,STATE_967,1018,South Kyushu,victory_points province 4102 not in BSR state 967
968,STATE_968,1018,South Kyushu,victory_points province 1020 not in BSR state 968
969,STATE_969,530,Shikoku,victory_points province 4179 not in BSR state 969
970,STATE_970,409,STATE_409,victory_points province 12189 not in BSR state 970
971,STATE_971,526,STATE_526,victory_points province 11932 not in BSR state 971
972,STATE_972,686,STATE_686,victory_points province 1440 not in BSR state 972
975,STATE_975,187,STATE_187,victory_points province 8435 not in BSR state 975
976,STATE_976,185,STATE_185,victory_points province 10203 not in BSR state 976
976,STATE_976,185,STATE_185,victory_points province 1205 not in BSR state 976
977,STATE_977,185,STATE_185,victory_points province 3914 not in BSR state 977
977,STATE_977,185,STATE_185,victory_points province 1205 not in BSR state 977
978,STATE_978,47,Thessaly,victory_points province 4109 not in BSR state 978
978,STATE_978,47,Thessaly,victory_points province 3973 not in BSR state 978
978,STATE_978,47,Thessaly,victory_points province 3988 not in BSR state 978
979,STATE_979,56,STATE_56,victory_points province 241 not in BSR state 979
979,STATE_979,56,STATE_56,victory_points province 11388 not in BSR state 979
986,STATE_986,160,STATE_160,victory_points province 11584 not in BSR state 986
986,STATE_986,160,STATE_160,victory_points province 3604 not in BSR state 986
986,STATE_986,160,STATE_160,victory_points province 603 not in BSR state 986
987,STATE_987,159,STATE_159,victory_points province 773 not in BSR state 987
988,STATE_988,158,STATE_158,victory_points province 6788 not in BSR state 988
988,STATE_988,158,STATE_158,victory_points province 6780 not in BSR state 988
989,STATE_989,158,STATE_158,victory_points province 6780 not in BSR state 989
990,STATE_990,2,Latium,victory_points province 9904 not in BSR state 990
990,STATE_990,2,Latium,victory_points province 11846 not in BSR state 990
990,STATE_990,2,Latium,victory_points province 13432 not in BSR state 990
991,STATE_991,117,Campania,victory_points province 819 not in BSR state 991
992,STATE_992,849,STATE_849,victory_points province 883 not in BSR state 992
994,STATE_994,947,STATE_947,victory_points province 13086 not in BSR state 994
995,STATE_995,446,Suez,victory_points province 12049 not in BSR state 995
995,STATE_995,446,Suez,victory_points province 4073 not in BSR state 995
996,STATE_996,88,STATE_88,victory_points province 9427 not in BSR state 996
996,STATE_996,88,STATE_88,victory_points province 442 not in BSR state 996
996,STATE_996,88,STATE_88,victory_points province 9494 not in BSR state 996
997,STATE_997,97,STATE_97,victory_points province 11301 not in BSR state 997
997,STATE_997,97,STATE_97,victory_points province 3393 not in BSR state 997
1005,STATE_1005,229,STATE_229,victory_points province 7661 not in BSR state 1005
1005,STATE_1005,229,STATE_229,victory_points province 11674 not in BSR state 1005
1006,STATE_1006,138,STATE_138,victory_points province 9279 not in BSR state 1006
1006,STATE_1006,138,STATE_138,victory_points province 11215 not in BSR state 1006
1006,STATE_1006,138,STATE_138,victory_points province 6345 not in BSR state 1006
1007,STATE_1007,141,Svealand,victory_points province 6050 not in BSR state 1007
1007,STATE_1007,141,Svealand,victory_points province 9149 not in BSR state 1007
1009,STATE_1009,917,STATE_917,victory_points province 11148 not in BSR state 1009
1012,STATE_1012,920,STATE_920,victory_points province 3136 not in BSR state 1012
1017,STATE_1017,330,STATE_330,victory_points province 4801 not in BSR state 1017
1018,STATE_1018,819,STATE_819,victory_points province 12557 not in BSR state 1018
1020,STATE_1020,817,STATE_817,victory_points province 12612 not in BSR state 1020
1022,STATE_1022,328,Kirin,victory_points province 4572 not in BSR state 1022
1022,STATE_1022,328,Kirin,victory_points province 10433 not in BSR state 1022
1023,STATE_1023,716,STATE_716,victory_points province 11771 not in BSR state 1023
1023,STATE_1023,716,STATE_716,victory_points province 11764 not in BSR state 1023
1024,STATE_1024,328,Kirin,victory_points province 4572 not in BSR state 1024
1024,STATE_1024,328,Kirin,victory_points province 10433 not in BSR state 1024
1025,STATE_1025,716,STATE_716,victory_points province 11771 not in BSR state 1025
1025,STATE_1025,716,STATE_716,victory_points province 11764 not in BSR state 1025
1026,STATE_1026,328,Kirin,victory_points province 10433 not in BSR state 1026
1045,STATE_1045,44,STATE_44,victory_points province 9914 not in BSR state 1045
1045,STATE_1045,44,STATE_44,victory_points province 11767 not in BSR state 1045
1045,STATE_1045,44,STATE_44,victory_points province 13255 not in BSR state 1045
1047,STATE_1047,104,STATE_104,victory_points province 11899 not in BSR state 1047
1047,STATE_1047,104,STATE_104,victory_points province 6983 not in BSR state 1047
1048,STATE_1048,104,STATE_104,victory_points province 11899 not in BSR state 1048
1049,STATE_1049,274,STATE_274,victory_points province 10862 not in BSR state 1049
1049,STATE_1049,274,STATE_274,victory_points province 12787 not in BSR state 1049
1058,STATE_1058,35,STATE_35,victory_points province 3262 not in BSR state 1058
1058,STATE_1058,35,STATE_35,victory_points province 6496 not in BSR state 1058
1058,STATE_1058,35,STATE_35,victory_points province 11562 not in BSR state 1058
1059,STATE_1059,36,STATE_36,victory_points province 6241 not in BSR state 1059
1059,STATE_1059,36,STATE_36,victory_points province 9335 not in BSR state 1059
1059,STATE_1059,36,STATE_36,victory_points province 6336 not in BSR state 1059
1060,STATE_1060,35,STATE_35,victory_points province 3262 not in BSR state 1060
1060,STATE_1060,35,STATE_35,victory_points province 6496 not in BSR state 1060
1061,STATE_1061,7,STATE_7,victory_points province 391 not in BSR state 1061
1061,STATE_1061,7,STATE_7,victory_points province 3211 not in BSR state 1061
1062,STATE_1062,51,STATE_51,victory_points province 6469 not in BSR state 1062
1062,STATE_1062,51,STATE_51,victory_points province 587 not in BSR state 1062
1063,STATE_1063,184,STATE_184,victory_points province 11905 not in BSR state 1063
1064,STATE_1064,376,STATE_376,victory_points province 4975 not in BSR state 1064
1065,STATE_1065,382,STATE_382,victory_points province 1827 not in BSR state 1065
1074,STATE_1074,670,STATE_670,victory_points province 1464 not in BSR state 1074
1075,STATE_1075,670,STATE_670,victory_points province 1464 not in BSR state 1075
1076,STATE_1076,1090,STATE_1090,victory_points province 1592 not in BSR state 1076
1077,STATE_1077,1090,STATE_1090,victory_points province 1563 not in BSR state 1077
1078,STATE_1078,671,STATE_671,victory_points province 4075 not in BSR state 1078
1079,STATE_1079,1017,STATE_1017,victory_points province 10309 not in BSR state 1079
1081,STATE_1081,1088,STATE_1088,victory_points province 4401 not in BSR state 1081
1083,STATE_1083,741,STATE_741,victory_points province 7376 not in BSR state 1083
1084,STATE_1084,741,STATE_741,victory_points province 7376 not in BSR state 1084
1088,STATE_1088,559,STATE_559,victory_points province 12991 not in BSR state 1088
1089,STATE_1089,29,STATE_29,victory_points province 11483 not in BSR state 1089
1089,STATE_1089,29,STATE_29,victory_points province 11548 not in BSR state 1089
1091,STATE_1091,231,STATE_231,victory_points province 1599 not in BSR state 1091
1091,STATE_1091,231,STATE_231,victory_points province 3653 not in BSR state 1091
1092,STATE_1092,231,STATE_231,victory_points province 1599 not in BSR state 1092
1092,STATE_1092,231,STATE_231,victory_points province 3653 not in BSR state 1092
1093,STATE_1093,1071,STATE_1071,victory_points province 4652 not in BSR state 1093
1093,STATE_1093,1071,STATE_1071,victory_points province 12212 not in BSR state 1093
1098,STATE_1098,868,STATE_868,victory_points province 10438 not in BSR state 1098
1099,STATE_1099,724,STATE_724,victory_points province 7236 not in BSR state 1099
1100,STATE_1100,834,STATE_834,victory_points province 3757 not in BSR state 1100
1100,STATE_1100,834,STATE_834,victory_points province 741 not in BSR state 1100
1103,STATE_1103,48,STATE_48,victory_points province 949 not in BSR state 1103
1103,STATE_1103,48,STATE_48,victory_points province 9771 not in BSR state 1103
1104,STATE_1104,103,Dalmatia,victory_points province 6889 not in BSR state 1104
1105,STATE_1105,64,STATE_64,victory_points province 3522 not in BSR state 1105
1105,STATE_1105,64,STATE_64,victory_points province 9496 not in BSR state 1105
1106,STATE_1106,699,STATE_699,victory_points province 8038 not in BSR state 1106
1107,STATE_1107,153,STATE_153,victory_points province 673 not in BSR state 1107
1111,STATE_1111,835,STATE_835,victory_points province 7980 not in BSR state 1111
1111,STATE_1111,835,STATE_835,victory_points province 13249 not in BSR state 1111
1112,STATE_1112,63,STATE_63,victory_points province 6282 not in BSR state 1112
1112,STATE_1112,63,STATE_63,victory_points province 11372 not in BSR state 1112
1113,STATE_1113,842,STATE_842,victory_points province 13237 not in BSR state 1113
1113,STATE_1113,842,STATE_842,victory_points province 13238 not in BSR state 1113
1114,STATE_1114,38,Gävleborg,victory_points province 11091 not in BSR state 1114
1119,STATE_1119,87,STATE_87,victory_points province 9508 not in BSR state 1119
1122,STATE_1122,406,Gurev,victory_points province 3618 not in BSR state 1122
1123,STATE_1123,407,STATE_407,victory_points province 11537 not in BSR state 1123
1126,STATE_1126,193,Chernihiv,victory_points province 3568 not in BSR state 1126
1127,STATE_1127,226,Dnipropertovsk,victory_points province 11437 not in BSR state 1127
1127,STATE_1127,226,Dnipropertovsk,victory_points province 11561 not in BSR state 1127
1129,STATE_1129,1005,STATE_1005,victory_points province 10781 not in BSR state 1129
1130,STATE_1130,1007,STATE_1007,victory_points province 12248 not in BSR state 1130
1131,STATE_1131,1008,STATE_1008,victory_points province 5064 not in BSR state 1131
1134,STATE_1134,795,STATE_795,victory_points province 924 not in BSR state 1134
1136,STATE_1136,889,STATE_889,victory_points province 191 not in BSR state 1136
1137,STATE_1137,538,STATE_538,victory_points province 988 not in BSR state 1137
1138,STATE_1138,831,Khiva,victory_points province 12465 not in BSR state 1138
1139,STATE_1139,731,STATE_731,victory_points province 11818 not in BSR state 1139
1142,STATE_1142,212,STATE_212,victory_points province 6923 not in BSR state 1142
1142,STATE_1142,212,STATE_212,victory_points province 6814 not in BSR state 1142
1142,STATE_1142,212,STATE_212,victory_points province 9862 not in BSR state 1142
1143,STATE_1143,212,STATE_212,victory_points province 6923 not in BSR state 1143
1143,STATE_1143,212,STATE_212,victory_points province 6814 not in BSR state 1143
1143,STATE_1143,212,STATE_212,victory_points province 9862 not in BSR state 1143
1148,STATE_1148,589,STATE_589,victory_points province 1668 not in BSR state 1148
1149,STATE_1149,976,STATE_976,victory_points province 3673 not in BSR state 1149
1149,STATE_1149,976,STATE_976,victory_points province 11612 not in BSR state 1149
1151,STATE_1151,150,KUOPIO,victory_points province 11141 not in BSR state 1151
1151,STATE_1151,150,KUOPIO,victory_points province 136 not in BSR state 1151
1151,STATE_1151,150,KUOPIO,victory_points province 3125 not in BSR state 1151
1155,STATE_1155,856,STATE_856,victory_points province 12883 not in BSR state 1155
1155,STATE_1155,856,STATE_856,victory_points province 5037 not in BSR state 1155
1157,STATE_1157,182,STATE_182,victory_points province 9940 not in BSR state 1157
1157,STATE_1157,182,STATE_182,victory_points province 12058 not in BSR state 1157
1159,STATE_1159,731,STATE_731,victory_points province 11818 not in BSR state 1159
1163,Karma,241,Gomel,victory_points province 9288 not in BSR state 1163
1170,STATE_1170,207,STATE_207,victory_points province 11241 not in BSR state 1170
1171,STATE_1171,732,STATE_732,victory_points province 12583 not in BSR state 1171
1175,STATE_1175,358,STATE_358,victory_points province 11654 not in BSR state 1175
1179,STATE_1179,48,STATE_48,victory_points province 949 not in BSR state 1179
1180,STATE_1180,91,Lwow,victory_points province 11479 not in BSR state 1180
1181,STATE_1181,88,STATE_88,victory_points province 9427 not in BSR state 1181
1181,STATE_1181,88,STATE_88,victory_points province 442 not in BSR state 1181
1181,STATE_1181,88,STATE_88,victory_points province 9494 not in BSR state 1181
1183,STATE_1183,28,Alsace-Lorraine,victory_points province 678 not in BSR state 1183
1183,STATE_1183,28,Alsace-Lorraine,victory_points province 9503 not in BSR state 1183
1183,STATE_1183,28,Alsace-Lorraine,victory_points province 9559 not in BSR state 1183
1184,STATE_1184,18,STATE_18,victory_points province 13011 not in BSR state 1184
1185,STATE_1185,20,Rhone,victory_points province 6613 not in BSR state 1185
1186,STATE_1186,23,STATE_23,victory_points province 6657 not in BSR state 1186
1189,STATE_1189,105,STATE_105,victory_points province 9809 not in BSR state 1189
1189,STATE_1189,105,STATE_105,victory_points province 9821 not in BSR state 1189
1190,STATE_1190,108,STATE_108,victory_points province 9602 not in BSR state 1190
1192,STATE_1192,94,STATE_94,victory_points province 560 not in BSR state 1192
1193,STATE_1193,157,STATE_157,victory_points province 925 not in BSR state 1193
1197,STATE_1197,548,STATE_548,victory_points province 12989 not in BSR state 1197
1199,STATE_1199,376,STATE_376,victory_points province 4975 not in BSR state 1199
1200,STATE_1200,376,STATE_376,victory_points province 4975 not in BSR state 1200
1201,STATE_1201,76,STATE_76,victory_points province 6711 not in BSR state 1201
1202,STATE_1202,593,STATE_593,victory_points province 9938 not in BSR state 1202
1202,STATE_1202,593,STATE_593,victory_points province 7108 not in BSR state 1202
1203,STATE_1203,161,STATE_161,victory_points province 6606 not in BSR state 1203
1203,STATE_1203,161,STATE_161,victory_points province 6793 not in BSR state 1203
1204,STATE_1204,106,STATE_106,victory_points province 3882 not in BSR state 1204
1205,STATE_1205,95,STATE_95,victory_points province 9304 not in BSR state 1205
1206,STATE_1206,681,Cape,victory_points province 12589 not in BSR state 1206
1207,STATE_1207,681,Cape,victory_points province 12589 not in BSR state 1207
1208,STATE_1208,275,Transvaal,victory_points province 10400 not in BSR state 1208
1209,STATE_1209,681,Cape,victory_points province 12589 not in BSR state 1209
1210,STATE_1210,681,Cape,victory_points province 12589 not in BSR state 1210
1211,STATE_1211,681,Cape,victory_points province 12589 not in BSR state 1211
1213,STATE_1213,719,Natal,victory_points province 1468 not in BSR state 1213
1213,STATE_1213,719,Natal,victory_points province 4696 not in BSR state 1213
1215,STATE_1215,275,Transvaal,victory_points province 10400 not in BSR state 1215
1216,STATE_1216,275,Transvaal,victory_points province 10400 not in BSR state 1216
1218,STATE_1218,719,Natal,victory_points province 4696 not in BSR state 1218
1222,STATE_1222,229,STATE_229,victory_points province 7661 not in BSR state 1222
1223,STATE_1223,230,STATE_230,victory_points province 12320 not in BSR state 1223
1223,STATE_1223,230,STATE_230,victory_points province 12441 not in BSR state 1223
1225,STATE_1225,231,STATE_231,victory_points province 1599 not in BSR state 1225
1225,STATE_1225,231,STATE_231,victory_points province 3653 not in BSR state 1225
1226,STATE_1226,231,STATE_231,victory_points province 1599 not in BSR state 1226
1226,STATE_1226,231,STATE_231,victory_points province 3653 not in BSR state 1226
1227,STATE_1227,231,STATE_231,victory_points province 1599 not in BSR state 1227
1229,STATE_1229,934,STATE_934,victory_points province 9780 not in BSR state 1229
1230,STATE_1230,106,STATE_106,victory_points province 3882 not in BSR state 1230
1232,STATE_1232,454,Palestine,victory_points province 1086 not in BSR state 1232
1232,STATE_1232,454,Palestine,victory_points province 4206 not in BSR state 1232
1233,STATE_1233,454,Palestine,victory_points province 1086 not in BSR state 1233
1233,STATE_1233,454,Palestine,victory_points province 4206 not in BSR state 1233
1233,STATE_1233,454,Palestine,victory_points province 1065 not in BSR state 1233
1236,STATE_1236,454,Palestine,victory_points province 4206 not in BSR state 1236
1236,STATE_1236,454,Palestine,victory_points province 1065 not in BSR state 1236
1239,STATE_1239,553,STATE_553,victory_points province 792 not in BSR state 1239
1240,STATE_1240,554,STATE_554,victory_points province 4111 not in BSR state 1240
1240,STATE_1240,554,STATE_554,victory_points province 4486 not in BSR state 1240
1241,STATE_1241,554,STATE_554,victory_points province 4111 not in BSR state 1241
1242,STATE_1242,677,STATE_677,victory_points province 12473 not in BSR state 1242
1242,STATE_1242,677,STATE_677,victory_points province 1056 not in BSR state 1242
1244,STATE_1244,676,STATE_676,victory_points province 10106 not in BSR state 1244
1244,STATE_1244,676,STATE_676,victory_points province 3916 not in BSR state 1244
1244,STATE_1244,676,STATE_676,victory_points province 6826 not in BSR state 1244
1245,STATE_1245,676,STATE_676,victory_points province 10106 not in BSR state 1245
1245,STATE_1245,676,STATE_676,victory_points province 3916 not in BSR state 1245
1246,STATE_1246,676,STATE_676,victory_points province 10106 not in BSR state 1246
1246,STATE_1246,676,STATE_676,victory_points province 3916 not in BSR state 1246
1246,STATE_1246,676,STATE_676,victory_points province 6826 not in BSR state 1246
1247,STATE_1247,291,STATE_291,victory_points province 7994 not in BSR state 1247
1249,STATE_1249,413,STATE_413,victory_points province 7953 not in BSR state 1249
1250,STATE_1250,588,Semipalatinsk,victory_points province 12594 not in BSR state 1250
1256,STATE_1256,677,STATE_677,victory_points province 12473 not in BSR state 1256
1256,STATE_1256,677,STATE_677,victory_points province 1088 not in BSR state 1256
1263,STATE_1263,229,STATE_229,victory_points province 7661 not in BSR state 1263
1263,STATE_1263,229,STATE_229,victory_points province 11674 not in BSR state 1263
1264,STATE_1264,676,STATE_676,victory_points province 10106 not in BSR state 1264
1264,STATE_1264,676,STATE_676,victory_points province 6826 not in BSR state 1264
1267,STATE_1267,137,STATE_137,victory_points province 9680 not in BSR state 1267
1267,STATE_1267,137,STATE_137,victory_points province 6704 not in BSR state 1267
1267,STATE_1267,137,STATE_137,victory_points province 705 not in BSR state 1267
1268,STATE_1268,30,STATE_30,victory_points province 11465 not in BSR state 1268
1270,STATE_1270,20,Rhone,victory_points province 6613 not in BSR state 1270
1273,STATE_1273,742,STATE_742,victory_points province 1384 not in BSR state 1273
1274,STATE_1274,447,STATE_447,victory_points province 4076 not in BSR state 1274
1274,STATE_1274,447,STATE_447,victory_points province 1071 not in BSR state 1274
1275,STATE_1275,67,STATE_67,victory_points province 9511 not in BSR state 1275
1276,STATE_1276,907,STATE_907,victory_points province 7011 not in BSR state 1276
1277,STATE_1277,456,Aswan,victory_points province 12071 not in BSR state 1277
1277,STATE_1277,456,Aswan,victory_points province 11999 not in BSR state 1277
1278,STATE_1278,456,Aswan,victory_points province 12071 not in BSR state 1278
1278,STATE_1278,456,Aswan,victory_points province 11974 not in BSR state 1278
1278,STATE_1278,456,Aswan,victory_points province 11999 not in BSR state 1278
1279,STATE_1279,456,Aswan,victory_points province 11974 not in BSR state 1279
1285,STATE_1285,547,STATE_547,victory_points province 1939 not in BSR state 1285
1288,STATE_1288,453,STATE_453,victory_points province 4161 not in BSR state 1288
1291,STATE_1291,1055,STATE_1055,victory_points province 11811 not in BSR state 1291
1291,STATE_1291,1055,STATE_1055,victory_points province 947 not in BSR state 1291
1300,STATE_1300,510,STATE_510,victory_points province 11007 not in BSR state 1300
1300,STATE_1300,510,STATE_510,victory_points province 12964 not in BSR state 1300
1302,STATE_1302,803,STATE_803,victory_points province 11857 not in BSR state 1302
1303,STATE_1303,185,STATE_185,victory_points province 10203 not in BSR state 1303
1303,STATE_1303,185,STATE_185,victory_points province 3914 not in BSR state 1303
1303,STATE_1303,185,STATE_185,victory_points province 1205 not in BSR state 1303
1305,STATE_1305,755,STATE_755,victory_points province 10750 not in BSR state 1305
1313,STATE_1313,747,STATE_747,victory_points province 7965 not in BSR state 1313
1313,STATE_1313,747,STATE_747,victory_points province 10863 not in BSR state 1313
1314,STATE_1314,1079,STATE_1079,victory_points province 10505 not in BSR state 1314
1315,STATE_1315,594,STATE_594,victory_points province 7137 not in BSR state 1315
1315,STATE_1315,594,STATE_594,victory_points province 10459 not in BSR state 1315
1317,STATE_1317,599,STATE_599,victory_points province 10404 not in BSR state 1317
1317,STATE_1317,599,STATE_599,victory_points province 1597 not in BSR state 1317
1323,STATE_1323,688,STATE_688,victory_points province 5165 not in BSR state 1323
1325,STATE_1325,71,STATE_71,victory_points province 3581 not in BSR state 1325
1328,STATE_1328,65,STATE_65,victory_points province 514 not in BSR state 1328
1328,STATE_1328,65,STATE_65,victory_points province 3535 not in BSR state 1328
1328,STATE_1328,65,STATE_65,victory_points province 9471 not in BSR state 1328
1329,STATE_1329,64,STATE_64,victory_points province 6521 not in BSR state 1329
1329,STATE_1329,64,STATE_64,victory_points province 3522 not in BSR state 1329
1329,STATE_1329,64,STATE_64,victory_points province 9496 not in BSR state 1329
1332,STATE_1332,68,STATE_68,victory_points province 3473 not in BSR state 1332
1333,STATE_1333,63,STATE_63,victory_points province 6282 not in BSR state 1333
1333,STATE_1333,63,STATE_63,victory_points province 11372 not in BSR state 1333
1334,STATE_1334,51,STATE_51,victory_points province 6469 not in BSR state 1334
1334,STATE_1334,51,STATE_51,victory_points province 587 not in BSR state 1334
1344,STATE_1344,592,STATE_592,victory_points province 12077 not in BSR state 1344
1347,STATE_1347,67,STATE_67,victory_points province 11467 not in BSR state 1347
1348,STATE_1348,67,STATE_67,victory_points province 11467 not in BSR state 1348
1348,STATE_1348,67,STATE_67,victory_points province 9511 not in BSR state 1348
1350,STATE_1350,42,STATE_42,victory_points province 9575 not in BSR state 1350
1350,STATE_1350,42,STATE_42,victory_points province 11531 not in BSR state 1350
1351,STATE_1351,158,STATE_158,victory_points province 6788 not in BSR state 1351
1351,STATE_1351,158,STATE_158,victory_points province 6780 not in BSR state 1351
1352,STATE_1352,806,STATE_806,victory_points province 9710 not in BSR state 1352
1353,STATE_1353,806,STATE_806,victory_points province 9710 not in BSR state 1353
1358,STATE_1358,540,STATE_540,victory_points province 8248 not in BSR state 1358
1361,STATE_1361,148,LAPPI,victory_points province 11164 not in BSR state 1361
1361,STATE_1361,148,LAPPI,victory_points province 6087 not in BSR state 1361
1361,STATE_1361,148,LAPPI,victory_points province 6142 not in BSR state 1361
1362,STATE_1362,666,STATE_666,victory_points province 9108 not in BSR state 1362
1362,STATE_1362,666,STATE_666,victory_points province 3095 not in BSR state 1362
1362,STATE_1362,666,STATE_666,victory_points province 11155 not in BSR state 1362
1363,STATE_1363,97,STATE_97,victory_points province 11301 not in BSR state 1363
1363,STATE_1363,97,STATE_97,victory_points province 3393 not in BSR state 1363
1363,STATE_1363,97,STATE_97,victory_points province 3254 not in BSR state 1363
1364,STATE_1364,807,STATE_807,victory_points province 9263 not in BSR state 1364
1364,STATE_1364,807,STATE_807,victory_points province 279 not in BSR state 1364
1366,STATE_1366,229,STATE_229,victory_points province 7661 not in BSR state 1366
1366,STATE_1366,229,STATE_229,victory_points province 11674 not in BSR state 1366
1367,STATE_1367,230,STATE_230,victory_points province 12320 not in BSR state 1367
1369,STATE_1369,146,KARJALA,victory_points province 9206 not in BSR state 1369
1370,STATE_1370,179,STATE_179,victory_points province 3790 not in BSR state 1370
1370,STATE_1370,179,STATE_179,victory_points province 6880 not in BSR state 1370
1370,STATE_1370,179,STATE_179,victory_points province 6933 not in BSR state 1370
1370,STATE_1370,179,STATE_179,victory_points province 970 not in BSR state 1370
1373,STATE_1373,97,STATE_97,victory_points province 11301 not in BSR state 1373
1373,STATE_1373,97,STATE_97,victory_points province 3393 not in BSR state 1373
1373,STATE_1373,97,STATE_97,victory_points province 3254 not in BSR state 1373
1374,STATE_1374,88,STATE_88,victory_points province 442 not in BSR state 1374
1374,STATE_1374,88,STATE_88,victory_points province 9494 not in BSR state 1374
1375,STATE_1375,95,STATE_95,victory_points province 9304 not in BSR state 1375
1378,Northern Hungary,43,Northern Hungary,victory_points province 9660 not in BSR state 1378
1379,STATE_1379,154,STATE_154,victory_points province 11659 not in BSR state 1379
1379,STATE_1379,154,STATE_154,victory_points province 11646 not in BSR state 1379
1379,STATE_1379,154,STATE_154,victory_points province 679 not in BSR state 1379
1381,STATE_1381,146,KARJALA,victory_points province 9206 not in BSR state 1381
1383,STATE_1383,96,STATE_96,victory_points province 406 not in BSR state 1383
1384,STATE_1384,94,STATE_94,victory_points province 3392 not in BSR state 1384
1384,STATE_1384,94,STATE_94,victory_points province 560 not in BSR state 1384
1385,STATE_1385,93,STATE_93,victory_points province 6557 not in BSR state 1385
1385,STATE_1385,93,STATE_93,victory_points province 422 not in BSR state 1385
1386,STATE_1386,91,Lwow,victory_points province 11479 not in BSR state 1386
1387,STATE_1387,103,Dalmatia,victory_points province 3924 not in BSR state 1387
1391,STATE_1391,158,STATE_158,victory_points province 6788 not in BSR state 1391
1392,STATE_1392,417,Hamadan,victory_points province 8040 not in BSR state 1392
1392,STATE_1392,417,Hamadan,victory_points province 2065 not in BSR state 1392
1393,STATE_1393,420,STATE_420,victory_points province 4901 not in BSR state 1393
1394,STATE_1394,411,Isfahan,victory_points province 2026 not in BSR state 1394
