bsr_state_id,bsr_state_name,bsr_state_key,tsr_state_id,tsr_state_name,vanilla_english_name,is_split,ratio,bsr_province_count
1392,STATE_1392,STATE_1392,,,,False,1.000,3
1393,STATE_1393,STATE_1393,,,,False,1.000,2
1394,STATE_1394,STATE_1394,,,,False,1.000,2
1395,STATE_1395,STATE_1395,,,,False,1.000,1
1396,STATE_1396,STATE_1396,,,,False,1.000,1
1397,STATE_1397,STATE_1397,,,,False,1.000,2
1398,STATE_1398,STATE_1398,,,,False,1.000,1
1399,STATE_1399,STATE_1399,,,,False,1.000,1
14,STATE_14,STATE_14,14,STATE_14,Brittany,False,1.000,10
140,STATE_140,STATE_140,140,Västra Götaland,Västergötland,False,1.000,7
1400,STATE_1400,STATE_1400,,,,False,1.000,1
1401,STATE_1401,STATE_1401,,,,False,1.000,5
1402,STATE_1402,STATE_1402,,,,False,1.000,2
1403,STATE_1403,STATE_1403,,,,False,1.000,2
1404,STATE_1404,STATE_1404,,,,False,1.000,1
1405,Cornwall,STATE_1405,,,,False,1.000,2
1406,STATE_1406,STATE_1406,,,,False,1.000,4
1407,STATE_1407,STATE_1407,,,,False,1.000,34
1408,STATE_1408,STATE_1408,,,,False,1.000,2
1409,STATE_1409,STATE_1409,,,,False,1.000,2
141,STATE_141,STATE_141,141,Svealand,Södermanland,False,1.000,12
1410,STATE_1410,STATE_1410,,,,False,1.000,1
1411,STATE_1411,STATE_1411,,,,False,1.000,1
1412,STATE_1412,STATE_1412,,,,False,1.000,4
1413,STATE_1413,STATE_1413,,,,False,1.000,2
1414,STATE_1414,STATE_1414,,,,False,1.000,1
1415,STATE_1415,STATE_1415,,,,False,1.000,1
1416,STATE_1416,STATE_1416,,,,False,1.000,1
1417,STATE_1417,STATE_1417,,,,False,1.000,1
1418,STATE_1418,STATE_1418,,,,False,1.000,3
1419,STATE_1419,STATE_1419,,,,False,1.000,6
142,STATE_142,STATE_142,142,STATE_142,Vestlandet,False,1.000,19
1420,STATE_1420,STATE_1420,,,,False,1.000,5
1421,STATE_1421,STATE_1421,,,,False,1.000,3
1422,STATE_1422,STATE_1422,,,,False,1.000,1
1423,STATE_1423,STATE_1423,,,,False,1.000,1
1424,STATE_1424,STATE_1424,,,,False,1.000,1
1425,STATE_1425,STATE_1425,,,,False,1.000,3
1426,STATE_1426,STATE_1426,,,,False,1.000,1
1427,STATE_1427,STATE_1427,,,,False,1.000,1
1428,STATE_1428,STATE_1428,,,,False,1.000,2
1429,STATE_1429,STATE_1429,,,,False,1.000,2
143,STATE_143,STATE_143,143,STATE_143,Trøndelag,False,1.000,22
1430,STATE_1430,STATE_1430,,,,False,1.000,1
1431,STATE_1431,STATE_1431,,,,False,1.000,2
1432,STATE_1432,STATE_1432,,,,False,1.000,2
1433,STATE_1433,STATE_1433,,,,False,1.000,3
1434,STATE_1434,STATE_1434,,,,False,1.000,2
1435,STATE_1435,STATE_1435,,,,False,1.000,1
1436,STATE_1436,STATE_1436,,,,False,1.000,5
1437,STATE_1437,STATE_1437,,,,False,1.000,2
1438,STATE_1438,STATE_1438,,,,False,1.000,1
1439,STATE_1439,STATE_1439,,,,False,1.000,1
144,STATE_144,STATE_144,144,Nordland,Nordland,False,1.000,17
1440,STATE_1440,STATE_1440,,,,False,1.000,1
1441,STATE_1441,STATE_1441,,,,False,1.000,1
1442,STATE_1442,STATE_1442,,,,False,1.000,1
1443,STATE_1443,STATE_1443,,,,False,1.000,2
1444,STATE_1444,STATE_1444,,,,False,1.000,5
1445,STATE_1445,STATE_1445,,,,False,1.000,1
1446,STATE_1446,STATE_1446,,,,False,1.000,1
1447,STATE_1447,STATE_1447,,,,False,1.000,2
1448,STATE_1448,STATE_1448,,,,False,1.000,2
1449,STATE_1449,STATE_1449,,,,False,1.000,1
145,STATE_145,STATE_145,145,ÅLAND,Åland,False,1.000,1
1450,STATE_1450,STATE_1450,,,,False,1.000,1
1451,STATE_1451,STATE_1451,,,,False,1.000,1
1452,STATE_1452,STATE_1452,,,,False,1.000,2
1453,STATE_1453,STATE_1453,,,,False,1.000,3
1454,STATE_1454,STATE_1454,,,,False,1.000,10
1455,STATE_1455,STATE_1455,,,,False,1.000,3
1456,STATE_1456,STATE_1456,,,,False,1.000,1
1457,STATE_1457,STATE_1457,,,,False,1.000,1
1458,STATE_1458,STATE_1458,,,,False,1.000,1
1459,STATE_1459,STATE_1459,,,,False,1.000,2
146,STATE_146,STATE_146,146,KARJALA,Karjala,False,1.000,9
1460,STATE_1460,STATE_1460,,,,False,1.000,4
1461,STATE_1461,STATE_1461,,,,False,1.000,2
1462,STATE_1462,STATE_1462,,,,False,1.000,12
1463,STATE_1463,STATE_1463,,,,False,1.000,2
1464,STATE_1464,STATE_1464,,,,False,1.000,9
1465,STATE_1465,STATE_1465,,,,False,1.000,4
1466,STATE_1466,STATE_1466,,,,False,1.000,3
1467,STATE_1467,STATE_1467,,,,False,1.000,6
1468,STATE_1468,STATE_1468,,,,False,1.000,4
1469,STATE_1469,STATE_1469,,,,False,1.000,12
147,STATE_147,STATE_147,147,SALLA,Salla,False,1.000,3
1470,STATE_1470,STATE_1470,,,,False,1.000,4
1471,Mozyr,STATE_1471,,,,False,1.000,2
1472,STATE_1472,STATE_1472,,,,False,1.000,1
1473,STATE_1473,STATE_1473,,,,False,1.000,11
1474,STATE_1474,STATE_1474,,,,False,1.000,4
1475,STATE_1475,STATE_1475,,,,False,1.000,4
1476,STATE_1476,STATE_1476,,,,False,1.000,1
1477,STATE_1477,STATE_1477,,,,False,1.000,1
1478,STATE_1478,STATE_1478,,,,False,1.000,1
1479,STATE_1479,STATE_1479,,,,False,1.000,1
148,STATE_148,STATE_148,148,LAPPI,Lappi,False,1.000,15
1480,STATE_1480,STATE_1480,,,,False,1.000,1
1481,STATE_1481,STATE_1481,,,,False,1.000,1
1482,STATE_1482,STATE_1482,,,,False,1.000,1
1483,STATE_1483,STATE_1483,,,,False,1.000,1
1484,STATE_1484,STATE_1484,,,,False,1.000,1
1485,STATE_1485,STATE_1485,,,,False,1.000,1
1486,STATE_1486,STATE_1486,,,,False,1.000,1
1487,STATE_1487,STATE_1487,,,,False,1.000,1
1488,STATE_1488,STATE_1488,,,,False,1.000,2
1489,STATE_1489,STATE_1489,,,,False,1.000,3
149,Pohjanmaa,STATE_149,149,VAASA,Vaasa,False,1.000,14
1490,STATE_1490,STATE_1490,,,,False,1.000,4
1491,STATE_1491,STATE_1491,,,,False,1.000,2
1492,STATE_1492,STATE_1492,,,,False,1.000,3
1493,STATE_1493,STATE_1493,,,,False,1.000,3
1494,STATE_1494,STATE_1494,,,,False,1.000,2
1495,STATE_1495,STATE_1495,,,,False,1.000,2
1496,STATE_1496,STATE_1496,,,,False,1.000,3
1497,STATE_1497,STATE_1497,,,,False,1.000,9
1498,STATE_1498,STATE_1498,,,,False,1.000,3
1499,STATE_1499,STATE_1499,,,,False,1.000,2
15,STATE_15,STATE_15,15,STATE_15,Normandy,False,1.000,12
150,Savo,STATE_150,150,KUOPIO,Kuopio,False,1.000,16
1500,STATE_1500,STATE_1500,,,,False,1.000,5
1501,STATE_1501,STATE_1501,,,,False,1.000,1
1502,STATE_1502,STATE_1502,,,,False,1.000,1
1503,STATE_1503,STATE_1503,,,,False,1.000,1
1504,STATE_1504,STATE_1504,,,,False,1.000,1
1505,STATE_1505,STATE_1505,,,,False,1.000,1
1506,STATE_1506,STATE_1506,,,,False,1.000,2
1507,STATE_1507,STATE_1507,,,,False,1.000,4
1508,STATE_1508,STATE_1508,,,,False,1.000,2
1509,STATE_1509,STATE_1509,,,,False,1.000,2
151,STATE_151,STATE_151,151,STATE_151,Eastern Swiss Alps,False,1.000,4
1510,STATE_1510,STATE_1510,,,,False,1.000,1
1511,STATE_1511,STATE_1511,,,,False,1.000,1
1512,STATE_1512,STATE_1512,,,,False,1.000,1
1513,STATE_1513,STATE_1513,,,,False,1.000,3
1514,STATE_1514,STATE_1514,,,,False,1.000,14
1515,STATE_1515,STATE_1515,,,,False,1.000,1
1516,STATE_1516,STATE_1516,,,,False,1.000,1
1517,STATE_1517,STATE_1517,,,,False,1.000,1
1518,STATE_1518,STATE_1518,,,,False,1.000,1
1519,STATE_1519,STATE_1519,,,,False,1.000,2
152,STATE_152,STATE_152,152,STATE_152,Upper Austria,False,1.000,2
1520,STATE_1520,STATE_1520,,,,False,1.000,4
1521,STATE_1521,STATE_1521,,,,False,1.000,1
1522,STATE_1522,STATE_1522,,,,False,1.000,4
1523,STATE_1523,STATE_1523,,,,False,1.000,2
1524,STATE_1524,STATE_1524,,,,False,1.000,4
1525,STATE_1525,STATE_1525,,,,False,1.000,5
1526,STATE_1526,STATE_1526,,,,False,1.000,2
1527,STATE_1527,STATE_1527,,,,False,1.000,2
1528,STATE_1528,STATE_1528,,,,False,1.000,3
1529,STATE_1529,STATE_1529,,,,False,1.000,1
153,STATE_153,STATE_153,153,STATE_153,Tyrol,False,1.000,5
1530,Zambia,STATE_1530,,,,False,1.000,1
1531,STATE_1531,STATE_1531,,,,False,1.000,3
1532,STATE_1532,STATE_1532,,,,False,1.000,4
1533,STATE_1533,STATE_1533,,,,False,1.000,1
1534,STATE_1534,STATE_1534,,,,False,1.000,2
1535,STATE_1535,STATE_1535,,,,False,1.000,1
1536,STATE_1536,STATE_1536,,,,False,1.000,1
1537,STATE_1537,STATE_1537,,,,False,1.000,1
1538,STATE_1538,STATE_1538,,,,False,1.000,1
1539,STATE_1539,STATE_1539,,,,False,1.000,5
154,STATE_154,STATE_154,154,STATE_154,Transtisza,False,1.000,7
1540,STATE_1540,STATE_1540,,,,False,1.000,6
1541,STATE_1541,STATE_1541,,,,False,1.000,1
1542,STATE_1542,STATE_1542,,,,False,1.000,6
1543,STATE_1543,STATE_1543,,,,False,1.000,2
1544,STATE_1544,STATE_1544,,,,False,1.000,4
1545,STATE_1545,STATE_1545,,,,False,1.000,2
1546,STATE_1546,STATE_1546,,,,False,1.000,1
1547,STATE_1547,STATE_1547,,,,False,1.000,2
1548,STATE_1548,STATE_1548,,,,False,1.000,1
1549,STATE_1549,STATE_1549,,,,False,1.000,1
155,STATE_155,STATE_155,155,North Transdanubia,North Transdanubia,False,1.000,7
1550,STATE_1550,STATE_1550,,,,False,1.000,1
1551,STATE_1551,STATE_1551,,,,False,1.000,1
1552,STATE_1552,STATE_1552,,,,False,1.000,5
1553,STATE_1553,STATE_1553,,,,False,1.000,2
1554,STATE_1554,STATE_1554,,,,False,1.000,1
1555,STATE_1555,STATE_1555,,,,False,1.000,4
1556,STATE_1556,STATE_1556,,,,False,1.000,1
1557,STATE_1557,STATE_1557,,,,False,1.000,3
1558,STATE_1558,STATE_1558,,,,False,1.000,4
1559,STATE_1559,STATE_1559,,,,False,1.000,2
156,STATE_156,STATE_156,156,STATE_156,Calabria,False,1.000,5
1560,STATE_1560,STATE_1560,,,,False,1.000,1
1561,STATE_1561,STATE_1561,,,,False,1.000,1
1562,STATE_1562,STATE_1562,,,,False,1.000,2
1563,STATE_1563,STATE_1563,,,,False,1.000,1
1564,STATE_1564,STATE_1564,,,,False,1.000,1
1565,STATE_1565,STATE_1565,,,,False,1.000,1
1566,STATE_1566,STATE_1566,,,,False,1.000,3
1567,STATE_1567,STATE_1567,,,,False,1.000,1
1568,STATE_1568,STATE_1568,,,,False,1.000,4
1569,Arabian Desert,STATE_1569,,,,False,1.000,5
157,STATE_157,STATE_157,157,STATE_157,Abruzzo,False,1.000,2
1570,STATE_1570,STATE_1570,,,,False,1.000,1
1571,STATE_1571,STATE_1571,,,,False,1.000,5
1572,STATE_1572,STATE_1572,,,,False,1.000,6
1573,STATE_1573,STATE_1573,,,,False,1.000,1
1574,STATE_1574,STATE_1574,,,,False,1.000,2
1575,STATE_1575,STATE_1575,,,,False,1.000,8
1576,STATE_1576,STATE_1576,,,,False,1.000,6
1577,STATE_1577,STATE_1577,,,,False,1.000,10
1578,STATE_1578,STATE_1578,,,,False,1.000,5
1579,STATE_1579,STATE_1579,,,,False,1.000,3
158,STATE_158,STATE_158,158,STATE_158,Piedmont,False,1.000,4
1580,STATE_1580,STATE_1580,,,,False,1.000,1
1581,STATE_1581,STATE_1581,,,,False,1.000,1
1582,STATE_1582,STATE_1582,,,,False,1.000,3
1583,STATE_1583,STATE_1583,,,,False,1.000,1
1584,STATE_1584,STATE_1584,,,,False,1.000,1
1585,STATE_1585,STATE_1585,,,,False,1.000,1
1586,STATE_1586,STATE_1586,,,,False,1.000,1
1587,STATE_1587,STATE_1587,,,,False,1.000,1
1588,STATE_1588,STATE_1588,,,,False,1.000,1
1589,STATE_1589,STATE_1589,,,,False,1.000,1
159,STATE_159,STATE_159,159,STATE_159,Lombardy,False,1.000,5
1590,STATE_1590,STATE_1590,,,,False,1.000,1
1591,STATE_1591,STATE_1591,,,,False,1.000,1
1592,STATE_1592,STATE_1592,,,,False,1.000,1
1593,STATE_1593,STATE_1593,,,,False,1.000,1
1594,STATE_1594,STATE_1594,,,,False,1.000,1
1595,STATE_1595,STATE_1595,,,,False,1.000,1
1596,STATE_1596,STATE_1596,,,,False,1.000,2
1597,STATE_1597,STATE_1597,,,,False,1.000,13
1598,STATE_1598,STATE_1598,,,,False,1.000,1
1599,STATE_1599,STATE_1599,,,,False,1.000,2
16,STATE_16,STATE_16,16,STATE_16,Ile de France,False,1.000,3
160,STATE_160,STATE_160,160,STATE_160,Veneto,False,1.000,4
1600,STATE_1600,STATE_1600,,,,False,1.000,4
1601,STATE_1601,STATE_1601,,,,False,1.000,2
1602,STATE_1602,STATE_1602,,,,False,1.000,1
1603,STATE_1603,STATE_1603,,,,False,1.000,1
1604,STATE_1604,STATE_1604,,,,False,1.000,4
1605,STATE_1605,STATE_1605,,,,False,1.000,1
1606,STATE_1606,STATE_1606,,,,False,1.000,1
1607,STATE_1607,STATE_1607,,,,False,1.000,1
1608,STATE_1608,STATE_1608,,,,False,1.000,3
1609,STATE_1609,STATE_1609,,,,False,1.000,1
161,STATE_161,STATE_161,161,STATE_161,Emilia Romagna,False,1.000,3
1610,STATE_1610,STATE_1610,,,,False,1.000,5
1611,STATE_1611,STATE_1611,,,,False,1.000,1
1612,STATE_1612,STATE_1612,,,,False,1.000,1
1613,STATE_1613,STATE_1613,,,,False,1.000,3
1614,STATE_1614,STATE_1614,,,,False,1.000,2
1615,STATE_1615,STATE_1615,,,,False,1.000,5
1616,STATE_1616,STATE_1616,,,,False,1.000,4
1617,STATE_1617,STATE_1617,,,,False,1.000,2
1618,STATE_1618,STATE_1618,,,,False,1.000,1
1619,STATE_1619,STATE_1619,,,,False,1.000,4
162,STATE_162,STATE_162,162,STATE_162,Tuscany,False,1.000,8
1620,STATE_1620,STATE_1620,,,,False,1.000,1
1621,STATE_1621,STATE_1621,,,,False,1.000,3
1622,STATE_1622,STATE_1622,,,,False,1.000,2
1623,STATE_1623,STATE_1623,,,,False,1.000,3
1624,STATE_1624,STATE_1624,,,,False,1.000,1
1625,STATE_1625,STATE_1625,,,,False,1.000,2
1626,Varsinais Suomi / Finland Proper,STATE_1626,,,,False,1.000,8
1627,Savo / Tavastland / Tavastia,STATE_1627,,,,False,1.000,22
1628,Savo / Tavastland / Tavastia,STATE_1628,,,,False,1.000,11
1629,Savo / Tavastland / Tavastia,STATE_1629,,,,False,1.000,9
163,STATE_163,STATE_163,163,STATE_163,Zadar,False,1.000,1
1630,Savo / Tavastland / Tavastia,STATE_1630,,,,False,1.000,15
1631,Vaasa,STATE_1631,,,,False,1.000,5
1632,STATE_1632,STATE_1632,,,,False,1.000,4
1633,STATE_1633,STATE_1633,,,,False,1.000,2
1634,STATE_1634,STATE_1634,,,,False,1.000,1
1635,STATE_1635,STATE_1635,,,,False,1.000,1
1636,STATE_1636,STATE_1636,,,,False,1.000,1
1637,STATE_1637,STATE_1637,,,,False,1.000,10
1638,STATE_1638,STATE_1638,,,,False,1.000,5
1639,STATE_1639,STATE_1639,,,,False,1.000,5
164,STATE_164,STATE_164,164,STATE_164,Dodecanese,False,1.000,2
1640,STATE_1640,STATE_1640,,,,False,1.000,6
1641,STATE_1641,STATE_1641,,,,False,1.000,3
1642,STATE_1642,STATE_1642,,,,False,1.000,1
1643,STATE_1643,STATE_1643,,,,False,1.000,1
1644,STATE_1644,STATE_1644,,,,False,1.000,1
1645,STATE_1645,STATE_1645,,,,False,1.000,2
1646,STATE_1646,STATE_1646,,,,False,1.000,2
1647,STATE_1647,STATE_1647,,,,False,1.000,1
1648,STATE_1648,STATE_1648,,,,False,1.000,2
1649,STATE_1649,STATE_1649,,,,False,1.000,9
165,STATE_165,STATE_165,165,STATE_165,Catalonia,False,1.000,14
1650,STATE_1650,STATE_1650,,,,False,1.000,1
1651,STATE_1651,STATE_1651,,,,False,1.000,2
1652,STATE_1652,STATE_1652,,,,False,1.000,1
1653,STATE_1653,STATE_1653,,,,False,1.000,9
1654,STATE_1654,STATE_1654,,,,False,1.000,6
1655,STATE_1655,STATE_1655,,,,False,1.000,1
1656,STATE_1656,STATE_1656,,,,False,1.000,1
1657,STATE_1657,STATE_1657,,,,False,1.000,12
1658,STATE_1658,STATE_1658,,,,False,1.000,6
1659,STATE_1659,STATE_1659,,,,False,1.000,1
166,STATE_166,STATE_166,166,STATE_166,Western Aragón,False,1.000,7
1660,STATE_1660,STATE_1660,,,,False,1.000,3
1661,STATE_1661,STATE_1661,,,,False,1.000,3
1662,STATE_1662,STATE_1662,,,,False,1.000,2
1663,STATE_1663,STATE_1663,,,,False,1.000,5
1664,STATE_1664,STATE_1664,,,,False,1.000,3
1665,STATE_1665,STATE_1665,,,,False,1.000,3
1666,STATE_1666,STATE_1666,,,,False,1.000,1
1667,STATE_1667,STATE_1667,,,,False,1.000,1
1668,STATE_1668,STATE_1668,,,,False,1.000,3
1669,STATE_1669,STATE_1669,,,,False,1.000,2
167,STATE_167,STATE_167,167,STATE_167,Valencia,False,1.000,10
1670,STATE_1670,STATE_1670,,,,False,1.000,4
1671,STATE_1671,STATE_1671,,,,False,1.000,1
1672,STATE_1672,STATE_1672,,,,False,1.000,4
1673,STATE_1673,STATE_1673,,,,False,1.000,1
1674,STATE_1674,STATE_1674,,,,False,1.000,1
1675,STATE_1675,STATE_1675,,,,False,1.000,1
1676,STATE_1676,STATE_1676,,,,False,1.000,2
1677,STATE_1677,STATE_1677,,,,False,1.000,1
1678,STATE_1678,STATE_1678,,,,False,1.000,2
1679,STATE_1679,STATE_1679,,,,False,1.000,3
168,STATE_168,STATE_168,168,STATE_168,Murcia,False,1.000,5
1680,STATE_1680,STATE_1680,,,,False,1.000,1
1681,STATE_1681,STATE_1681,,,,False,1.000,3
1682,STATE_1682,STATE_1682,,,,False,1.000,3
1683,STATE_1683,STATE_1683,,,,False,1.000,12
1684,STATE_1684,STATE_1684,,,,False,1.000,14
1685,STATE_1685,STATE_1685,,,,False,1.000,1
1686,STATE_1686,STATE_1686,,,,False,1.000,12
1687,STATE_1687,STATE_1687,,,,False,1.000,8
1688,STATE_1688,STATE_1688,,,,False,1.000,3
1689,STATE_1689,STATE_1689,,,,False,1.000,2
169,STATE_169,STATE_169,169,STATE_169,Sevilla,False,1.000,14
1690,STATE_1690,STATE_1690,,,,False,1.000,4
1691,STATE_1691,STATE_1691,,,,False,1.000,4
1692,STATE_1692,STATE_1692,,,,False,1.000,3
1693,STATE_1693,STATE_1693,,,,False,1.000,3
1694,STATE_1694,STATE_1694,,,,False,1.000,4
1695,STATE_1695,STATE_1695,,,,False,1.000,3
1696,STATE_1696,STATE_1696,,,,False,1.000,2
1697,STATE_1697,STATE_1697,,,,False,1.000,3
1698,STATE_1698,STATE_1698,,,,False,1.000,3
1699,STATE_1699,STATE_1699,,,,False,1.000,7
17,STATE_17,STATE_17,17,Lorraine,Franche-Comte,False,1.000,5
170,STATE_170,STATE_170,170,STATE_170,Extremadura,False,1.000,12
1700,STATE_1700,STATE_1700,,,,False,1.000,1
1701,STATE_1701,STATE_1701,,,,False,1.000,2
1702,STATE_1702,STATE_1702,,,,False,1.000,1
1703,STATE_1703,STATE_1703,,,,False,1.000,1
1704,STATE_1704,STATE_1704,,,,False,1.000,4
1705,STATE_1705,STATE_1705,,,,False,1.000,3
1706,STATE_1706,STATE_1706,,,,False,1.000,1
1707,STATE_1707,STATE_1707,,,,False,1.000,2
1708,STATE_1708,STATE_1708,,,,False,1.000,3
1709,STATE_1709,STATE_1709,,,,False,1.000,3
171,STATE_171,STATE_171,171,STATE_171,Galicia,False,1.000,14
1710,STATE_1710,STATE_1710,,,,False,1.000,2
1711,STATE_1711,STATE_1711,,,,False,1.000,1
1712,STATE_1712,STATE_1712,,,,False,1.000,3
1713,STATE_1713,STATE_1713,,,,False,1.000,2
1714,STATE_1714,STATE_1714,,,,False,1.000,1
1715,STATE_1715,STATE_1715,,,,False,1.000,5
1716,STATE_1716,STATE_1716,,,,False,1.000,3
1717,STATE_1717,STATE_1717,,,,False,1.000,4
1718,STATE_1718,STATE_1718,,,,False,1.000,1
1719,STATE_1719,STATE_1719,,,,False,1.000,6
172,STATE_172,STATE_172,172,STATE_172,Navarra,False,1.000,5
1720,STATE_1720,STATE_1720,,,,False,1.000,5
1721,STATE_1721,STATE_1721,,,,False,1.000,7
1722,STATE_1722,STATE_1722,,,,False,1.000,3
1723,STATE_1723,STATE_1723,,,,False,1.000,4
1724,STATE_1724,STATE_1724,,,,False,1.000,7
1725,STATE_1725,STATE_1725,,,,False,1.000,1
1726,STATE_1726,STATE_1726,,,,False,1.000,11
1727,STATE_1727,STATE_1727,,,,False,1.000,1
1728,STATE_1728,STATE_1728,,,,False,1.000,1
1729,STATE_1729,STATE_1729,,,,False,1.000,8
173,STATE_173,STATE_173,173,STATE_173,Granada,False,1.000,12
1730,STATE_1730,STATE_1730,,,,False,1.000,1
1731,STATE_1731,STATE_1731,,,,False,1.000,1
1732,STATE_1732,STATE_1732,,,,False,1.000,2
1733,STATE_1733,STATE_1733,,,,False,1.000,1
1734,STATE_1734,STATE_1734,,,,False,1.000,2
1735,impassable = yes #we do a substantial amount of trolling,STATE_1735,,,,False,1.000,3
1736,impassable = yes #we do a substantial amount of trolling,STATE_1736,,,,False,1.000,5
1737,STATE_1737,STATE_1737,,,,False,1.000,2
1738,STATE_1738,STATE_1738,,,,False,1.000,1
1739,STATE_1739,STATE_1739,,,,False,1.000,2
174,STATE_174,STATE_174,174,STATE_174,León,False,1.000,13
1740,STATE_1740,STATE_1740,,,,False,1.000,5
1741,STATE_1741,STATE_1741,,,,False,1.000,1
1742,STATE_1742,STATE_1742,,,,False,1.000,1
1743,STATE_1743,STATE_1743,,,,False,1.000,2
1744,STATE_1744,STATE_1744,,,,False,1.000,1
1745,STATE_1745,STATE_1745,,,,False,1.000,1
1746,STATE_1746,STATE_1746,,,,False,1.000,2
1747,STATE_1747,STATE_1747,,,,False,1.000,1
1748,STATE_1748,STATE_1748,,,,False,1.000,2
1749,STATE_1749,STATE_1749,,,,False,1.000,2
175,STATE_175,STATE_175,175,STATE_175,Ciudad Real,False,1.000,10
1750,STATE_1750,STATE_1750,,,,False,1.000,2
1751,STATE_1751,STATE_1751,,,,False,1.000,2
1752,STATE_1752,STATE_1752,,,,False,1.000,1
1753,STATE_1753,STATE_1753,,,,False,1.000,2
1754,STATE_1754,STATE_1754,,,,False,1.000,3
1755,STATE_1755,STATE_1755,,,,False,1.000,3
1756,STATE_1756,STATE_1756,,,,False,1.000,3
1757,STATE_1757,STATE_1757,,,,False,1.000,1
1758,STATE_1758,STATE_1758,,,,False,1.000,2
1759,Languedoc,STATE_1759,,,,False,1.000,1
176,STATE_176,STATE_176,176,STATE_176,Burgos,False,1.000,9
1760,STATE_1760,STATE_1760,,,,False,1.000,2
1761,STATE_1761,STATE_1761,,,,False,1.000,1
1762,STATE_1762,STATE_1762,,,,False,1.000,5
1763,STATE_1763,STATE_1763,,,,False,1.000,7
1764,STATE_1764,STATE_1764,,,,False,1.000,3
1765,STATE_1765,STATE_1765,,,,False,1.000,1
1766,STATE_1766,STATE_1766,,,,False,1.000,1
1767,STATE_1767,STATE_1767,,,,False,1.000,1
1768,STATE_1768,STATE_1768,,,,False,1.000,2
1769,STATE_1769,STATE_1769,,,,False,1.000,1
177,STATE_177,STATE_177,177,STATE_177,Islas Baleares,False,1.000,2
1770,STATE_1770,STATE_1770,,,,False,1.000,1
1771,STATE_1771,STATE_1771,,,,False,1.000,2
1772,STATE_1772,STATE_1772,,,,False,1.000,1
1773,STATE_1773,STATE_1773,,,,False,1.000,4
1775,STATE_1775,STATE_1775,,,,False,1.000,2
1776,STATE_1776,STATE_1776,,,,False,1.000,1
1777,STATE_1777,STATE_1777,,,,False,1.000,2
1778,STATE_1778,STATE_1778,,,,False,1.000,4
1779,STATE_1779,STATE_1779,,,,False,1.000,2
178,STATE_178,STATE_178,178,STATE_178,Islas Canarias,False,1.000,1
1780,STATE_1780,STATE_1780,,,,False,1.000,1
1781,STATE_1781,STATE_1781,,,,False,1.000,1
1782,STATE_1782,STATE_1782,,,,False,1.000,1
1783,STATE_1783,STATE_1783,,,,False,1.000,2
1784,STATE_1784,STATE_1784,,,,False,1.000,2
1785,STATE_1785,STATE_1785,,,,False,1.000,5
1786,STATE_1786,STATE_1786,,,,False,1.000,1
1787,STATE_1787,STATE_1787,,,,False,1.000,1
1788,STATE_1788,STATE_1788,,,,False,1.000,1
1789,STATE_1789,STATE_1789,,,,False,1.000,1
179,STATE_179,STATE_179,179,STATE_179,Beja,False,1.000,6
1790,STATE_1790,STATE_1790,,,,False,1.000,3
1791,STATE_1791,STATE_1791,,,,False,1.000,1
1792,STATE_1792,STATE_1792,,,,False,1.000,5
1793,STATE_1793,STATE_1793,,,,False,1.000,4
1794,STATE_1794,STATE_1794,,,,False,1.000,2
1795,STATE_1795,STATE_1795,,,,False,1.000,1
1796,STATE_1796,STATE_1796,,,,False,1.000,3
1797,STATE_1797,STATE_1797,,,,False,1.000,1
1798,STATE_1798,STATE_1798,,,,False,1.000,3
1799,STATE_1799,STATE_1799,,,,False,1.000,3
18,STATE_18,STATE_18,18,STATE_18,Champagne,False,1.000,4
180,STATE_180,STATE_180,180,STATE_180,Porto,False,1.000,2
1800,STATE_1800,STATE_1800,,,,False,1.000,2
1801,STATE_1801,STATE_1801,,,,False,1.000,2
1802,STATE_1802,STATE_1802,,,,False,1.000,2
1803,STATE_1803,STATE_1803,,,,False,1.000,1
1804,STATE_1804,STATE_1804,,,,False,1.000,2
1805,STATE_1805,STATE_1805,,,,False,1.000,4
1806,STATE_1806,STATE_1806,,,,False,1.000,6
1807,STATE_1807,STATE_1807,,,,False,1.000,1
1808,STATE_1808,STATE_1808,,,,False,1.000,2
1809,Pampas,STATE_1809,,,,False,1.000,15
181,STATE_181,STATE_181,181,STATE_181,Guarda,False,1.000,8
1810,STATE_1810,STATE_1810,,,,False,1.000,1
1811,STATE_1811,STATE_1811,,,,False,1.000,3
1812,STATE_1812,STATE_1812,,,,False,1.000,1
1813,STATE_1813,STATE_1813,,,,False,1.000,1
1814,Mali (previously French West Africa),STATE_1814,,,,False,1.000,6
1815,Mali (previously French West Africa),STATE_1815,,,,False,1.000,5
1816,Guinea,STATE_1816,,,,False,1.000,3
1817,STATE_1817,STATE_1817,,,,False,1.000,3
1818,STATE_1818,STATE_1818,,,,False,1.000,6
1819,STATE_1819,STATE_1819,,,,False,1.000,3
182,STATE_182,STATE_182,182,STATE_182,Crete,False,1.000,3
1820,STATE_1820,STATE_1820,,,,False,1.000,1
1821,STATE_1821,STATE_1821,,,,False,1.000,2
1822,STATE_1822,STATE_1822,,,,False,1.000,2
1823,STATE_1823,STATE_1823,,,,False,1.000,3
1824,STATE_1824,STATE_1824,,,,False,1.000,1
1825,STATE_1825,STATE_1825,,,,False,1.000,1
